Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1983137,SE' NSE ASIAN CUISINE,SE' NSE ASIAN CUISINE,2333907,Restaurant,Risk 1 (High),5701 N Clark ST ,CHICAGO,IL,60660,2/14/2017,Canvass,Fail,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: LOW TEMP DISH MACHINE NOT DISPENSING SANITIZER SOLUTION. AFTER 5 TIMES RUNNING THE UNIT SANITIZER SOLUTION AT Oppm. LOW TEMP DISH MACHINE MUST MAINTAIN SANITIZING RINSE OF 100ppm. MUST REPAIR CAUSE.
CRITICAL VIOLATION: 7-38-030 | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: FOUND  ALL THREE EXPOSED HAND SINK IN PREP AREAS WITHOUT PAPER TOWELS.EXPOSED HAND SINKS IN THE KITCHEN BOTH NOT ACCESSIBLE:FRONT EXPOSED HAND SINK BY THE DISH MACHINE/PREP, A BLACK SHELVES WITH A LOT OF BOXES IN FRONT OF SAID SINK. THE OTHER EXPOSED HAD SINK BY ONE COMPARTMENT SINK HAD A METAL FOOD STRAIN IN IT.UNABLE TO WASH HANDS.NO PAPER TOWELS PROVIDED AT STAFF WASH ROOM.PAPER TOWELS PROVIDED IN ALL MENTIONED SINKS.PARTIAL OF THE BOXES REMOVE AND FOOD STRAINER REMOVE UPON MY REQUEST.
CRITICAL VIOLATION:7-38-030 | 10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: WASTE WATER BACKING UP AT THREE COMPARTMENT SINK WHEN FAUCET IS TURNED ON. ALSO WATER BACKING UP FROM LID OF THE GREASE TRAP UNDER THE THREE COMPARTMENT SINK. WATER OVERFLOWING TO FLOOR IN PREP AREA, A STRONG FOUL SEWAGE ODOR COMING FROM GREASE TRAP WHEN WATER IS RELEASED FROM THREE COMPARTMENT SINK. NEED TO REPAIR CAUSE.
CRITICAL VIOLATION:7-38-030 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: WE OBSERVED  5 LIVE ROACHES ON TOP AND AT EDGE  OF THE LID OF GREASE TRAP AND 3 LIVE ROCHES BEHIND THE GREASE TRAP.INSTRUCTED TO ELIMINATE ROACHES, CLEAN, SANITIZE AND MAINTAIN ALL AREAS.OUTER OPENING NOT PROTECTED, MAIN FRONT DOOR NOT RODENT/INSECT PROOF,GAP OF 1/4' TO 1/2'.MUST RODENT /INSECT PROOF SAID DOOR
SERIOUS VIOLATION:7-38-020 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: BROKEN RUBBER GASKET INSIDE THE FOUR DOORS REACH-IN COOLER (EAST SIDE OF THE PREP AREA),INSTRUCTED TO REPLACE.
WASTE WATER PIPES ABOVE THE SHELVES IN STORAGE AREA IN BASEMENT NOT ENCASED. PIPES  MUST BE ENCASED OR RELOCATE SHELVES.
OBSERVED KNIVES STORED BETWEEN THE PREP COOLER AND PREP TABLE,INSTRUCTED TO REMOVE SAID KNIVES WASH,RINSE AND SANITIZE MENTIONED KNIVES AND  PROVIDE A KNIFE RACK AT PREP AREA.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DEBRIS/FOOD ON DOOR TRACK AT TWO DOOR  REACH-IN COOLER EAST SIDE OF THE KITCHEN,INSTRUCTED TO CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DEBRIS/GRIMES ON FLOOR UNDER THE DISH MACHINE,BEHIND GREASE TRAP,BEHIND THE EAST REACH-IN COOLERS.DEBRIS ON FLOOR IN BASEMENT AREA UNDER AND BEHIND SHELVE.SOME OF THE PLASTIC FLOOR  COVING ARE NOT SEALED INSTRUCTED TO SEAL ALL COVING. BROKEN FLOOR TILES AT REAR PREP AREA:IN FRONT AND SIDE OF COOLERS AND DOOR. NEED TO REPLACE. SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE.EXCESS CAULKING AROUND THE BASE OF THE TOILET AT STAFF WAS ROOM IS BROKEN INSTRUCTED TO REPAIR CAUSE,SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BLUE DUCT TAPE ON CEILING TILES IN THE KITCHEN,INSTRUCTED TO REMOVE.DUCT TAPE IS PROHIBITED.SEAL HOLES AND REPAIR CAUSE.SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE CEILING IN BASEMENT WITH HEAVY  STAINS,INSTRUCTED TO CLEAN/PAINT AND MAINTAIN | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: BURNED LIGHT SHIELD INSIDE THE COOLERS AT EAST SIDE OF THE KITCHEN,NEED TO REPLACE. MISSING LITE SHIELD  AT LIGHT FIXTURE IN THE KITCHEN,INSTRUCTED TO REPLACE.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VENT COVERS IN WASH ROOM AND THROUGHOUT WITH DUST BUILD-UP,INSTRUCTED TO CLEAN AND MAINTAIN.MECHANICAL STOPPERS UNDER THE THREE COMPARTTMENT SINK NOT ABLE TO CLOSE.INSTRUCTED TO REPAIR. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED FOOD ON TOP DIRTY CONTAINERS STORED INSIDE THE REACH-IN FREEZER. INSTRUCTED TO PROVIDE FOOD GRADE BAGS OR FOOD CONTAINERS WITH LIDS TO STORE FOOD .",41.9854758,-87.66904057,"(41.98547580098118, -87.66904057462465)"
1983138,TASTE OF THAI TOWN,TASTE OF THAI TOWN,2341566,Restaurant,Risk 1 (High),4461 N PULASKI RD ,CHICAGO,IL,60630,2/14/2017,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: CORRECTED (PREVIOUS MINOR VIOLATIONS HAS BEEN CORRECTED). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE RACKS WITH FOOD DEBRIS INSIDE WALK-IN COOLER IN REAR PREP/COOKING AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN AND MAINTAIN FLOORS INSIDE BOILER ROOM AND INSIDE WATER METER ROOM IN BASEMENT AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO REPAIR INOPERABLE CEILING VENT INSIDE MEN AND WOMEN WASHROOM IN BASEMENT. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: BASEMENT STORAGE ROOMS CLUTTERED WITH UNNECESSARY ARTICLES STORED ON FLOOR. INSTRUCTED TO REMOVE UNNECESSARY ARTICLES TO PREVENT PEST HARBORAGE. USABLE ITEMS (FOOD AND NON FOOD ITEMS) MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: CORRECTED",41.96273998,-87.72772872,"(41.96273998329415, -87.72772872228448)"
1982925,WOK THIS WAY RESTAURANT,WOK THIS WAY,1998516,Restaurant,Risk 1 (High),6607 S CICERO AVE ,CHICAGO,IL,60638,2/9/2017,Canvass,Out of Business,,41.77270386,-87.74194987,"(41.77270386076704, -87.74194986932865)"
1983142,CHERUBS 1,CHERUBS 1,1770200,Restaurant,Risk 1 (High),2524 W FULLERTON AVE ,CHICAGO,IL,60647,2/14/2017,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOOR IN POOR REPAIR WITH MISSING AND BROKEN FLOOR TILES IN REAR FOOD PREPARATION AREA. MUST REPAIR AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED GREASE BUILD-UP ON WALL BEHIND PREP TABLES IN REAR FOOD PREPARATION AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DIRT AND DEBRIS INSIDE REFRIGERATION UNITS IN REAR FOOD PREP AREA. MUST CLEAN AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER AND UNNECESSARY ARTICLES IN REAR STORAGE ROOM WHERE MOP SINK IS LOCATED. MUST REMOVE CLEAN AND ORGANIZE AREA TO PREVENT RODENT HARBORAGE.",41.92497652,-87.69116242,"(41.92497651650806, -87.69116242232869)"
1983141,DOX QUALITY GREEK,DOX QUALITY GREEK,2488351,Restaurant,Risk 1 (High),1566 N DAMEN AVE ,CHICAGO,IL,60622,2/14/2017,Complaint,Pass w/ Conditions,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD NOT PROTECTED FROM CONTAMINATION DURING STORAGE & DISPLAY AND THE COOKING PROCESSES. OBSERVED VACUUM PACKAGED FOODS (OCTOPUSSE) STORED IN THE WALK-IN COOLER AFTER BEING COOKED THROUGH A SOUS-VIDE PROCESS WITHOUT AN IDPH OR CDPH APPROVED HACCP PLAN ON PREMISES. OCTOPUSSE WAS BEING ACTIVELY COOKED WITH THE SOUS-VIDE AT THE TIME OF INSPECTION. OCTOPUSSE THAT WAS BEING COOKED AT TIME OF INSPECTION WAS DISCARDED AND THE REMAINING OCTOPUSSE THAT WAS VACCUM SEALED AND STORED IN THE WALK-IN COOLER HAS BEEN TAGGED. THE VACUUM PACKAGING MACHINE AND THE SOUS VIDE COOKING MECHANISM HAS BEEN TAGGED AND HELD FOR INSPECTION. MANAGEMENT INSTRUCTED THAT A CDPH APPROVED HACCP PLAN IS NEEDED BEFORE VACUUM PACKAGING ANY FOOD AND ANY SOUS-VIDE PROCESSING ONSITE. MANAGEMENT DISCARDED THE VACUUM PACKAGED FOODS. SERIOUS VIOLATION 7-38-005A | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST DETAIL CLEAN THE GASKETS AROUND THE ICE MACHINE TO REMOVE BUILDUP AND MAINTAIN. ",41.91018019,-87.67759242,"(41.910180188826125, -87.67759242074335)"
1983135,TACOS TEQUILAS,TACOS TEQUILAS,2283846,Restaurant,Risk 1 (High),2919 N MILWAUKEE AVE ,CHICAGO,IL,60618,2/14/2017,Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED ACCUMULATED DUST BUILD UP ON FRONT PREP AREA REACH IN 2-DOOR MEAT COOLER COMPRESSOR ALSO OBSERVED SLIGHT CALCIUM BUILD UP INSIDE ICE MACHINE. MUST CLEAN AND MAINTAIN EQUIPMENT. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: DISHWASH 3-COMPARTMENT SINK MISSING ONE STOPPER. MUST PROVIDE STOPPER FOR 3-COMPARTMENT SINK. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED FOOD DEBRIS ON WALLS DISHWASH AREA. MUST CLEAN WALLS AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT BULBS BURNED OUT AT DISHWASH 3-COMPARTMENT SINK ROOM. MUST REPLACE WITH WORKING LIGHT BULBS.",41.93439289,-87.71589989,"(41.934392894503155, -87.71589988857131)"
1983132,LEBANESE MEAT MARKET,LEBANESE MEAT MARKET,30280,Grocery Store,Risk 2 (Medium),4657 N KEDZIE AVE ,CHICAGO,IL,60625,2/14/2017,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Violation Corrected.No pest activity found at this time of inspection, U.S. exterminators pest control serviced the premises 2/1/2017. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Corrected. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Corrected. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected.",41.96619523,-87.70825746,"(41.966195229025, -87.70825745937572)"
1983131,SUBWAY,SUBWAY,2373618,Restaurant,Risk 1 (High),10325 S TORRENCE AVE ,CHICAGO,IL,60617,2/14/2017,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOORS UNDERNEATH THE SHELVING UNIT IN REAR OF PREMISES,ALONG WALL BASE AND CORNERS,INSTRUCTED TO CLEAN AND MAINTAIN AREA | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER (BOXES)IN FRONT OF REAR EXIT DOOR,TO PREVENT RODENT HARBORAGE AND MUST ELEVATE SOME STOCK IN REAR NEXT TO SHELVING UNIT '6' INCHES OFF FLOOR IN REAR OF PREMISES",41.70742154,-87.55950283,"(41.707421537783866, -87.5595028300987)"
1983128,NEW WAYNE'S BARBECUE & CAJUN INC,NEW WAYNE'S BARBECUE & CAJUN INC,1196091,Restaurant,Risk 1 (High),5401 S WENTWORTH AVE ,CHICAGO,IL,60609,2/14/2017,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: MICE DROPPINGS REMOVED IN  PREP AND STORAGE AREAS. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CHEMICAL TEST KIT PROVIDED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: EQUIPMENT CLEANED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS CLEANED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS CLEANED AND PAINTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: STORAGE AREAS ORGANIZED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: PROVIDE ACCURATE THERMOMETER IN HOT HOLDING UNIT. 
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: ADEQUATE SHELVING PROVIDED. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOOD LABELED IN COOLERS. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: WASH CLOTHS PROPERLY STORED.",41.79623488,-87.63040492,"(41.796234875219376, -87.63040492438661)"
1982879,HAMPTON INN CHICAGO-DOWNTOWN/WEST LOOP,HAMPTON INN,2470573,Restaurant,Risk 1 (High),116 N JEFFERSON ST ,CHICAGO,IL,60661,2/8/2017,Canvass,Fail,,41.8837372,-87.64286161,"(41.88373719653956, -87.64286160763208)"
1983127,JIMMY JOHNS,JIMMY JOHNS,1997729,Restaurant,Risk 1 (High),201 W MADISON ST ,CHICAGO,IL,60606,2/14/2017,Canvass Re-Inspection,Pass,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: Violation corrected. All sinks have been repaired.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Found damaged or missing coving on baseboard in front of walk in door. Must repair and maintain same.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed cracked or damaged wall tiles in rear corner of dining room. Must repair and maintain.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Found missing light shield in rear kitchen, directly above walk in door. Must replace. Must maintain same. ",41.88183547,-87.63389739,"(41.88183546590967, -87.63389738860116)"
1983136,CHICAGO'S MARGIES MAXWELL STREET,CHICAGO'S MARGIES MAXWELL STREET,2380030,Restaurant,Risk 1 (High),4646 W CHICAGO AVE ,CHICAGO,IL,60651,2/14/2017,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO VALID CITY OF CHICAGO SANITATION CERTIFICATE POSTED OR CERTIFIED MANAGER ON DUTY/ONSITE WHILE POTENTIALLY HAZARDOUS FOODS ARE BEING HANDLED, PREPARED AND SERVED SUCH AS CHICKEN,POLISH, STEAK,AND ITALIAN BEEF. A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served. Serious citation issued #7-38-012. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: OBSERVED NO SOAP AND/OR PAPER TOWELS AT ANY OF THE HAND WASHING SINKS(PREP AREA,TOILET ROOM AND DISH WASHING AREA). MUST PROVIDED AND MAINTAIN AT ALL TIMES FOR PROPER HAND WASHING. CRITICAL CITATION ISSUED #7-38-030. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS NEED CLEANING IN THE REAR DISH WASHING AREA ALONG THE WALL BASE AND IN CORNERS. ALSO IN THE PREP AREA AROUND COOKING EQUIPMENT TO REMOVE DEBRIS, SPILLS AND GREASE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED LEAKS AT THE NECK OF THE FAUCETS AT THE 3 COMPARTMENT SINK. MUST REPAIR AND MAINTAIN.",41.89516377,-87.74315682,"(41.89516376525512, -87.7431568223257)"
1983126,MINGHIN CUISINE,MINGHIN CUISINE,2177499,Restaurant,Risk 1 (High),2162-2170 S ARCHER AVE ,CHICAGO,IL,60616,2/14/2017,Complaint Re-Inspection,Pass,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: VIOLATION CORRECTED. ICE MACHINE CLEANED AND SANITIZED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. NO EVIDENCE OF CRAWLING INSECTS AT THIS TIME OF RE-INSPECTION. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN FILTERS AND HOOD OF HEAVY GREASE BUILD UP IN KITCHEN AREA ON 1ST FLOOR AND IN DIM SUM KITCHEN ON NORTH SIDE OF RESTAURANT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE HEAVY DUST BUILD-UP ON CEILING BY VENTS WHERE NEEDED ON 1ST/2ND FLOORS, MAINTAIN AT ALL TIMES. 
",41.85327022,-87.63424789,"(41.8532702235994, -87.63424788717859)"
1983129,GERRY;S FISH & CHICKEN,GERRY'S FISH & CHICKEN,2511720,Restaurant,Risk 2 (Medium),2 W 103RD ST ,CHICAGO,IL,60628,2/14/2017,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED STAIN/SOILED CEILING TILES IN PREP ABOVE COOKING EQUIPMENT, AND WASHROOM.MUST REPLACE. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NO METAL STEM THERMOMETER ON PREMISES FOR FOOD HANDLER TO MONITOR FOOD TEMPERATURES.MUST PROVIDE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: FOUND FOODS FROZEN STORED INSIDE OF GROCERY BAGS. INSTRUCTED NO USE OF GROCERY BAGS FOR FOOD STORAGE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MISSING 1-SINK STOPPERS.MUST PROVIDE",41.70727358,-87.62358592,"(41.70727358161855, -87.62358592336454)"
